timestamp,pid,name,cpu_percent,memory_percent
2026-03-24 19:25:43,0,System Idle Process,0,4.972916254847039e-05
2026-03-24 19:25:43,4,System,0,0.0010443124135178783
2026-03-24 19:25:43,188,,0,0.4105391014188974
2026-03-24 19:25:43,232,Registry,0,0.41832171535773294
2026-03-24 19:25:43,324,svchost.exe,0,0.22082234629648279
2026-03-24 19:25:54,0,System Idle Process,1068.0,4.972916254847039e-05
2026-03-24 19:25:54,20168,msedgewebview2.exe,22.8,0.5028115625275841
2026-03-24 19:25:54,18116,Code.exe,14.6,2.134475114905446
2026-03-24 19:25:54,1884,dwm.exe,12.1,0.7027227959724351
2026-03-24 19:25:54,11924,VirtualBoxVM.exe,10.4,8.80042070871516
2026-03-24 19:26:04,0,System Idle Process,1107.3,4.972916254847039e-05
2026-03-24 19:26:04,4300,MemCompression,15.5,5.393252001287985
2026-03-24 19:26:04,11924,VirtualBoxVM.exe,15.2,8.802608791867293
2026-03-24 19:26:04,18116,Code.exe,13.3,1.9848649293783729
2026-03-24 19:26:04,1884,dwm.exe,9.5,0.7024244209971443
2026-03-24 19:26:14,0,System Idle Process,1067.1,4.972916254847039e-05
2026-03-24 19:26:14,21316,msedgewebview2.exe,19.8,2.7187927748499736
2026-03-24 19:26:14,1884,dwm.exe,16.0,0.7054081707500526
2026-03-24 19:26:14,20168,msedgewebview2.exe,14.8,0.29576419425702766
2026-03-24 19:26:14,11924,VirtualBoxVM.exe,13.6,8.780504179114498
2026-03-24 19:26:25,0,System Idle Process,1128.3,4.972916254847039e-05
2026-03-24 19:26:25,1884,dwm.exe,9.1,0.7054827644938753
2026-03-24 19:26:25,11924,VirtualBoxVM.exe,9.0,8.801216375315937
2026-03-24 19:26:25,18116,Code.exe,8.0,1.9775298779024737
2026-03-24 19:26:25,25080,python.exe,6.5,0.5523915375884091
2026-03-24 19:26:35,0,System Idle Process,1128.7,4.972916254847039e-05
2026-03-24 19:26:35,11924,VirtualBoxVM.exe,12.2,8.83893594510895
2026-03-24 19:26:35,1884,dwm.exe,12.1,0.7060546498631827
2026-03-24 19:26:35,18116,Code.exe,8.9,1.9986896365668478
2026-03-24 19:26:35,25080,python.exe,6.3,0.5551763706911235
2026-03-24 19:26:46,0,System Idle Process,1100.8,4.972916254847039e-05
2026-03-24 19:26:46,11924,VirtualBoxVM.exe,22.6,8.837941361857983
2026-03-24 19:26:46,1884,dwm.exe,12.7,0.7050600666122132
2026-03-24 19:26:46,3900,Code.exe,9.0,0.9360271620685839
2026-03-24 19:26:46,18116,Code.exe,8.4,2.0034139070089525
2026-03-24 19:26:56,0,System Idle Process,1054.8,4.972916254847039e-05
2026-03-24 19:26:56,11924,VirtualBoxVM.exe,55.4,8.83751866397632
2026-03-24 19:26:56,1884,dwm.exe,14.7,0.7046373687305513
2026-03-24 19:26:56,3900,Code.exe,13.6,0.936449859950246
2026-03-24 19:26:56,4300,MemCompression,7.8,5.373559252918791
2026-03-24 19:27:07,0,System Idle Process,1022.6,4.972916254847039e-05
2026-03-24 19:27:07,11924,VirtualBoxVM.exe,61.5,8.837394341069949
2026-03-24 19:27:07,18116,Code.exe,16.5,2.030217925622578
2026-03-24 19:27:07,3900,Code.exe,13.0,0.9437103176823227
2026-03-24 19:27:07,1884,dwm.exe,10.1,0.7047368270556482
2026-03-24 19:27:17,0,System Idle Process,1077.5,4.972916254847039e-05
2026-03-24 19:27:17,11924,VirtualBoxVM.exe,58.0,8.817552405213108
2026-03-24 19:27:17,18116,Code.exe,9.1,2.060502985614596
2026-03-24 19:27:17,25080,python.exe,7.3,0.5728799525583789
2026-03-24 19:27:17,4,System,5.6,0.0010443124135178783
2026-03-24 19:27:28,0,System Idle Process,1097.2,4.972916254847039e-05
2026-03-24 19:27:28,11924,VirtualBoxVM.exe,61.3,8.818348071813883
2026-03-24 19:27:28,18116,Code.exe,8.1,2.0673904746275595
2026-03-24 19:27:28,1884,dwm.exe,6.3,0.7052092540998587
2026-03-24 19:27:28,25080,python.exe,6.3,0.5746204732475754
2026-03-24 19:27:38,0,System Idle Process,1106.9,4.972916254847039e-05
2026-03-24 19:27:38,11924,VirtualBoxVM.exe,60.2,8.819019415508288
2026-03-24 19:27:38,25080,python.exe,5.9,0.5771566605375474
2026-03-24 19:27:38,1884,dwm.exe,2.5,0.7022006397656761
2026-03-24 19:27:38,20144,AMDRSServ.exe,2.1,0.5877738367416457
2026-03-24 19:27:48,0,System Idle Process,1093.0,4.972916254847039e-05
2026-03-24 19:27:48,11924,VirtualBoxVM.exe,65.6,8.840328361660307
2026-03-24 19:27:48,18116,Code.exe,9.5,2.085939452258139
2026-03-24 19:27:48,25080,python.exe,6.5,0.5800906811279072
2026-03-24 19:27:48,3900,Code.exe,3.6,0.9464454216224886
2026-03-24 19:27:59,0,System Idle Process,1055.9,4.972916254847039e-05
2026-03-24 19:27:59,11924,VirtualBoxVM.exe,64.3,8.840452684566678
2026-03-24 19:27:59,6156,chrome.exe,18.4,1.9580857753460217
2026-03-24 19:27:59,15264,chrome.exe,15.8,1.0234261652475207
2026-03-24 19:27:59,1884,dwm.exe,6.7,0.7066762643950385
2026-03-24 19:28:09,0,System Idle Process,1073.9,4.972916254847039e-05
2026-03-24 19:28:09,11924,VirtualBoxVM.exe,73.6,8.839582424222082
2026-03-24 19:28:09,6156,chrome.exe,10.9,2.0937966599407973
2026-03-24 19:28:09,25080,python.exe,8.6,0.5857100764958844
2026-03-24 19:28:09,15264,chrome.exe,7.5,1.07091751548131
2026-03-24 19:28:20,0,System Idle Process,998.7,4.972916254847039e-05
2026-03-24 19:28:20,6156,chrome.exe,72.9,2.9531165887783657
2026-03-24 19:28:20,11924,VirtualBoxVM.exe,71.8,8.840452684566678
2026-03-24 19:28:20,15264,chrome.exe,19.1,1.0258131650498472
2026-03-24 19:28:20,25080,python.exe,7.4,0.593393232109623
2026-03-24 19:28:31,0,System Idle Process,1072.4,4.972916254847039e-05
2026-03-24 19:28:31,11924,VirtualBoxVM.exe,44.0,8.838562976389836
2026-03-24 19:28:31,6156,chrome.exe,30.2,2.3725783451875224
2026-03-24 19:28:31,15264,chrome.exe,15.8,1.015121395101926
2026-03-24 19:28:31,25080,python.exe,7.8,0.5965261693501765
2026-03-24 19:28:41,0,System Idle Process,1114.5,4.972916254847039e-05
2026-03-24 19:28:41,6156,chrome.exe,17.0,1.8654403455182216
2026-03-24 19:28:41,15264,chrome.exe,14.8,1.0177321761357208
2026-03-24 19:28:41,11924,VirtualBoxVM.exe,8.4,8.839855934616098
2026-03-24 19:28:41,25080,python.exe,6.8,0.5983910129457443
2026-03-24 19:28:52,0,System Idle Process,1113.4,4.972916254847039e-05
2026-03-24 19:28:52,6156,chrome.exe,20.1,1.8587020439929036
2026-03-24 19:28:52,15264,chrome.exe,12.2,1.01743380116043
2026-03-24 19:28:52,25080,python.exe,7.8,0.6028666375751066
2026-03-24 19:28:52,11924,VirtualBoxVM.exe,7.2,8.839383507571887
2026-03-24 19:29:03,0,System Idle Process,1082.7,4.972916254847039e-05
2026-03-24 19:29:03,6156,chrome.exe,20.0,1.8849093126559475
2026-03-24 19:29:03,18116,Code.exe,19.3,2.2167022851793416
2026-03-24 19:29:03,15264,chrome.exe,10.5,1.065322984694607
2026-03-24 19:29:03,1884,dwm.exe,10.4,0.704090347942518
2026-03-24 19:29:13,0,System Idle Process,1068.5,4.972916254847039e-05
2026-03-24 19:29:13,18116,Code.exe,37.0,2.1651828727791265
2026-03-24 19:29:13,3900,Code.exe,14.8,0.9847120122035365
2026-03-24 19:29:13,11924,VirtualBoxVM.exe,9.7,8.83993052835992
2026-03-24 19:29:13,22748,Code.exe,8.9,0.8526810856373477
2026-03-24 19:29:24,0,System Idle Process,1084.7,4.972916254847039e-05
2026-03-24 19:29:24,18116,Code.exe,34.9,2.31185903771584
2026-03-24 19:29:24,22748,Code.exe,9.0,0.8555156479026105
2026-03-24 19:29:24,3900,Code.exe,8.6,0.9966470112151694
2026-03-24 19:29:24,25080,python.exe,7.7,0.6200231986543289
2026-03-24 19:29:35,0,System Idle Process,1080.8,4.972916254847039e-05
2026-03-24 19:29:35,6156,chrome.exe,16.6,1.9160646329925641
2026-03-24 19:29:35,1884,dwm.exe,14.4,0.751333052363565
2026-03-24 19:29:35,18116,Code.exe,8.1,2.3813306777960532
2026-03-24 19:29:35,23808,Code.exe,8.1,3.00515815738534
2026-03-24 19:29:45,0,System Idle Process,1067.5,4.972916254847039e-05
2026-03-24 19:29:45,6156,chrome.exe,39.9,1.9680067432744415
2026-03-24 19:29:45,15264,chrome.exe,21.9,1.07091751548131
2026-03-24 19:29:45,1884,dwm.exe,13.3,0.7525016876834539
2026-03-24 19:29:45,11924,VirtualBoxVM.exe,8.4,8.79442834462807
2026-03-24 19:29:56,0,System Idle Process,1068.0,4.972916254847039e-05
2026-03-24 19:29:56,6156,chrome.exe,33.5,2.0094311356773176
2026-03-24 19:29:56,15264,chrome.exe,21.9,1.0757163796672373
2026-03-24 19:29:56,11924,VirtualBoxVM.exe,8.9,8.804324447975215
2026-03-24 19:29:56,15648,chrome.exe,8.0,1.4184497679512953
2026-03-24 19:30:06,0,System Idle Process,1075.6,4.972916254847039e-05
2026-03-24 19:30:06,18116,Code.exe,24.8,2.1374588646583543
2026-03-24 19:30:06,6156,chrome.exe,17.5,1.8442557222725728
2026-03-24 19:30:06,1884,dwm.exe,13.4,0.7512833232010164
2026-03-24 19:30:06,25080,python.exe,7.8,0.6191778028910049
2026-03-24 19:30:17,0,System Idle Process,1070.3,4.972916254847039e-05
2026-03-24 19:30:17,18116,Code.exe,35.3,2.2960948931879748
2026-03-24 19:30:17,22748,Code.exe,12.4,0.8577783247985659
2026-03-24 19:30:17,3900,Code.exe,10.0,0.9887649389512368
2026-03-24 19:30:17,1884,dwm.exe,8.6,0.7512833232010164
2026-03-24 19:30:27,0,System Idle Process,1107.8,4.972916254847039e-05
2026-03-24 19:30:27,18116,Code.exe,21.2,2.308079621362156
2026-03-24 19:30:27,11924,VirtualBoxVM.exe,8.7,8.804150395906294
2026-03-24 19:30:27,22748,Code.exe,8.2,0.8582258872615021
2026-03-24 19:30:27,3900,Code.exe,7.8,0.9892373659954472
2026-03-24 19:30:38,0,System Idle Process,1139.6,4.972916254847039e-05
2026-03-24 19:30:38,11924,VirtualBoxVM.exe,11.6,8.80417526048757
2026-03-24 19:30:38,1884,dwm.exe,10.0,0.7531730313778583
2026-03-24 19:30:38,18116,Code.exe,7.9,2.057693287930608
2026-03-24 19:30:38,25080,python.exe,5.8,0.6204707611172651
2026-03-24 19:30:48,0,System Idle Process,1120.4,4.972916254847039e-05
2026-03-24 19:30:48,1884,dwm.exe,16.4,0.7561319165494924
2026-03-24 19:30:48,11924,VirtualBoxVM.exe,13.8,8.80434931255649
2026-03-24 19:30:48,25080,python.exe,5.9,0.6211172402303953
2026-03-24 19:30:48,18116,Code.exe,5.2,2.1131413041721525
2026-03-24 19:30:59,0,System Idle Process,1025.7,4.972916254847039e-05
2026-03-24 19:30:59,18116,Code.exe,22.8,2.329711807070741
2026-03-24 19:30:59,20032,Code.exe,13.9,4.012919636430093
2026-03-24 19:30:59,23808,Code.exe,12.0,2.9998868661552023
2026-03-24 19:30:59,11924,VirtualBoxVM.exe,8.7,8.783661980936326
2026-03-24 19:31:09,0,System Idle Process,1075.0,4.972916254847039e-05
2026-03-24 19:31:09,1884,dwm.exe,17.6,0.7569275831502679
2026-03-24 19:31:09,18116,Code.exe,13.0,2.249896501180446
2026-03-24 19:31:09,11924,VirtualBoxVM.exe,11.2,8.804597958369232
2026-03-24 19:31:09,25080,python.exe,8.0,0.6228080317570432
2026-03-24 19:31:20,0,System Idle Process,1038.0,4.972916254847039e-05
2026-03-24 19:31:20,3900,Code.exe,31.2,0.9751142838316817
2026-03-24 19:31:20,18116,Code.exe,28.6,2.2737416346224375
2026-03-24 19:31:20,11924,VirtualBoxVM.exe,22.2,8.804324447975215
2026-03-24 19:31:20,1884,dwm.exe,17.0,0.7565048852686058
